id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
68552,20201031,1900,9,13,EAG,3,FCSM,0,0,66.9,53.1,53.8,6,0,3,652,55,85.9,72.7,14,21.4,10,1,4,3,7,10.0,5,20.0,6,13,1,0,33.1,46.9,46.2,15,0,4,323,74,67.5,53.4,7,28.6,4,3,1,2,2,75.0,8,75.0,13,10,0,1
68553,20201031,1900,9,12,HAC,5,PAUFC,1,0,44.8,50.5,56.7,8,0,7,390,55,80.3,67.7,15,33.3,10,5,4,3,7,50.0,13,53.8,32,11,2,0,55.2,49.5,43.3,13,0,13,463,54,85.3,69.5,39,12.8,17,2,7,9,8,11.8,15,53.3,9,17,2,1
68554,20201031,1900,9,16,ASNL,22,LBC,2,1,57.2,44.4,52.8,11,1,3,478,51,84.1,74.3,18,16.7,13,2,4,7,6,15.4,12,66.7,16,17,2,0,42.8,55.6,47.2,15,0,3,345,67,76.8,66.8,26,30.8,12,5,3,1,11,41.7,20,65.0,17,16,1,0
68557,20201031,1900,9,20,RAF,4,AJA,2,2,37.9,51.9,58.6,13,2,8,305,66,71.5,59.2,19,31.6,13,5,2,4,9,38.5,13,69.2,19,15,2,0,62.1,48.1,41.4,8,2,4,511,91,84.0,70.1,15,20.0,11,3,2,6,5,27.3,8,50.0,20,8,2,0
68558,20201031,1900,9,15,VAFC,23,CF63,1,3,49.5,46.7,46.7,18,0,4,438,64,79.7,64.4,14,21.4,16,6,4,5,11,37.5,15,33.3,9,12,3,0,50.5,53.3,53.3,18,2,4,448,47,83.3,68.1,18,16.7,23,9,4,9,14,39.1,17,58.8,12,13,0,0
68550,20201102,2045,9,17,ASC,7,TFC,0,1,43.9,44.4,48.9,17,1,7,325,62,68.6,60.0,28,32.1,14,4,4,5,9,28.6,17,64.7,10,19,3,1,56.1,55.6,51.1,16,4,5,435,50,79.5,70.9,17,17.6,13,6,1,5,8,46.2,22,40.9,19,15,2,0
68555,20201215,2000,9,14,CNFC,19,GF38,0,0,28.7,51.1,51.5,18,2,2,236,63,59.7,38.6,8,25.0,4,2,1,1,3,50.0,15,53.3,32,10,1,1,71.3,48.9,48.5,12,3,13,570,92,83.7,75.6,35,25.7,19,1,5,6,13,5.3,7,57.1,8,9,0,0
68562,20201107,1500,10,23,CF63,13,EAG,0,0,56.6,55.9,46.9,15,3,8,505,69,81.4,62.4,23,21.7,14,3,4,5,9,21.4,24,66.7,11,14,2,0,43.4,44.1,53.1,16,3,5,392,55,75.3,59.7,13,30.8,9,3,0,4,5,33.3,15,73.3,28,16,2,0
68564,20201107,1500,10,19,GF38,12,HAC,2,1,50.9,49.5,61.3,19,3,2,506,80,81.2,70.7,19,26.3,12,3,3,3,9,25.0,15,60.0,19,15,1,0,49.1,50.5,38.7,21,0,1,485,59,80.8,69.9,20,10.0,9,2,1,3,6,22.2,13,38.5,10,8,3,0
68559,20201107,1900,10,4,AJA,17,ASC,2,1,60.2,50.0,51.1,10,1,2,505,80,79.6,67.6,21,28.6,18,8,5,7,11,44.4,10,70.0,28,21,3,0,39.8,50.0,48.9,12,2,11,325,60,68.9,59.0,22,18.2,9,2,5,3,6,22.2,10,70.0,30,23,2,0
68560,20201107,1900,10,2,SMC,16,ASNL,2,1,48.9,43.3,52.7,11,2,6,424,92,73.3,56.6,20,10.0,9,3,4,8,1,33.3,11,72.7,26,20,4,1,51.1,56.7,47.3,19,2,1,442,76,77.4,62.9,19,15.8,13,5,2,8,5,38.5,16,62.5,15,9,1,0
68561,20201107,1900,10,22,LBC,5,PAUFC,0,3,58.3,44.8,51.5,11,1,7,427,63,79.2,68.0,29,31.0,14,5,5,4,10,35.7,10,50.0,7,17,0,1,41.7,55.2,48.5,25,0,3,314,79,73.2,58.2,12,25.0,10,4,2,4,6,40.0,16,75.0,19,14,3,0
68563,20201107,1900,10,10,USLD,1,PFC,0,1,49.5,55.9,60.6,10,1,4,399,74,77.9,60.6,16,18.8,7,2,3,6,1,28.6,14,71.4,16,14,1,0,50.5,44.1,39.4,13,3,2,415,68,79.8,65.4,13,30.8,13,4,7,5,8,30.8,14,50.0,13,17,0,1
68565,20201107,1900,10,20,RAF,6,ACA,0,1,56.3,56.6,59.3,15,0,7,373,73,77.7,65.1,32,12.5,13,3,1,4,9,23.1,15,60.0,7,12,2,0,43.7,43.4,40.7,14,0,2,305,82,65.9,49.3,7,14.3,4,2,1,3,1,50.0,13,38.5,19,12,2,1
68566,20201107,1900,10,3,FCSM,14,CNFC,3,4,56.7,44.1,49.0,5,6,7,406,73,76.4,60.3,27,22.2,17,5,6,7,10,29.4,9,44.4,4,16,1,0,43.3,55.9,51.0,16,1,1,318,67,71.4,61.2,10,60.0,15,6,5,8,7,40.0,16,75.0,36,20,2,0
68567,20201107,1900,10,7,TFC,15,VAFC,4,5,56.5,40.9,40.7,10,4,3,406,54,82.5,72.0,14,42.9,13,5,1,5,8,38.5,8,62.5,11,16,3,0,43.5,59.1,59.3,14,2,6,312,80,74.4,62.1,12,33.3,14,6,5,7,7,42.9,15,73.3,12,16,3,0
68568,20201107,1900,10,21,ESTAC,24,FCCO,2,2,68.9,52.9,51.7,5,4,8,736,47,89.4,80.0,22,18.2,17,4,7,4,13,23.5,9,77.8,9,12,3,0,31.1,47.1,48.3,15,3,2,330,69,73.0,62.3,13,61.5,8,4,2,0,8,50.0,16,81.3,13,12,3,1
68573,20201121,1500,11,12,HAC,2,SMC,1,2,43.7,51.4,42.9,4,1,1,367,74,70.8,55.8,18,38.9,5,2,1,2,3,40.0,17,76.5,10,12,2,0,56.3,48.6,57.1,8,5,4,485,69,79.6,64.3,20,25.0,8,3,2,0,8,37.5,17,58.8,13,17,3,0
68569,20201121,1900,11,17,ASC,23,CF63,1,1,41.7,43.0,42.9,18,1,4,399,66,70.9,62.8,12,16.7,12,4,3,5,7,33.3,13,61.5,17,16,1,0,58.3,57.0,57.1,21,2,6,550,77,81.5,62.9,22,22.7,13,5,2,4,9,38.5,25,36.0,13,11,2,0
68570,20201121,1900,11,24,FCCO,7,TFC,1,1,46.4,51.1,45.6,8,3,6,355,82,68.7,56.7,20,30.0,13,5,4,4,9,38.5,11,63.6,17,17,1,0,53.6,48.9,54.4,4,4,2,413,73,72.4,59.4,18,27.8,9,4,0,4,5,44.4,16,56.3,22,28,4,0
68571,20201121,1900,11,22,LBC,3,FCSM,2,1,62.1,46.7,52.6,14,2,7,587,64,80.7,61.8,24,12.5,13,7,3,6,7,53.8,7,57.1,17,11,2,0,37.9,53.3,47.4,22,1,5,351,69,73.2,53.4,23,17.4,9,3,1,2,7,33.3,13,69.2,21,11,1,0
68575,20201121,1900,11,14,CNFC,10,USLD,1,2,49.9,45.3,50.0,11,1,6,409,43,79.0,62.4,23,13.0,15,6,4,5,10,40.0,10,40.0,16,16,2,0,50.1,54.7,50.0,15,1,5,411,83,76.2,67.1,21,19.0,9,4,1,4,5,44.4,19,63.2,18,18,1,0
68576,20201121,1900,11,1,PFC,4,AJA,0,3,56.2,47.5,48.4,16,2,6,529,61,84.3,70.7,20,30.0,9,1,2,3,6,11.1,10,60.0,9,19,4,0,43.8,52.5,51.6,10,2,1,423,78,78.7,66.2,5,40.0,11,6,0,6,5,54.5,14,64.3,21,11,1,0
68577,20201121,1900,11,5,PAUFC,19,GF38,0,2,52.3,45.5,33.3,21,0,2,490,68,78.6,60.2,18,16.7,10,3,1,5,5,30.0,13,69.2,8,11,3,0,47.7,54.5,66.7,11,0,7,443,70,78.8,68.6,23,39.1,18,4,8,6,12,22.2,17,64.7,14,12,2,0
68578,20201121,1900,11,15,VAFC,20,RAF,1,1,53.7,56.6,67.6,7,2,4,444,62,78.4,61.4,15,13.3,6,3,0,2,4,50.0,7,57.1,22,18,1,0,46.3,43.4,32.4,13,1,4,373,68,79.9,64.2,29,24.1,18,5,6,8,10,27.8,12,41.7,18,18,0,0
68572,20201123,2045,11,13,EAG,6,ACA,2,2,60.1,58.3,68.3,7,2,3,543,71,83.4,70.8,23,26.1,17,5,3,9,8,29.4,14,78.6,16,19,1,0,39.9,41.7,31.7,13,0,5,363,81,75.8,64.0,15,26.7,18,7,7,6,12,38.9,17,29.4,27,15,1,0
68574,20201215,2000,11,16,ASNL,21,ESTAC,2,3,30.9,54.2,52.0,20,5,0,297,59,68.0,55.4,6,0.0,2,2,0,1,1,100.0,14,64.3,12,19,1,0,69.1,45.8,48.0,6,0,3,663,78,84.2,73.4,24,20.8,10,4,2,2,8,40.0,11,63.6,19,19,2,0
68584,20201128,1500,12,19,GF38,1,PFC,0,0,52.3,47.9,59.4,18,2,2,440,72,80.9,63.2,18,11.1,6,1,3,3,3,16.7,17,41.2,20,12,2,0,47.7,52.1,40.6,10,2,10,389,74,79.7,58.1,30,20.0,11,1,3,5,6,9.1,19,68.4,17,9,4,0
68587,20201128,1500,12,7,TFC,14,CNFC,2,1,55.3,42.3,44.7,9,2,2,460,71,83.3,70.3,9,44.4,9,4,2,5,4,44.4,5,80.0,18,14,1,0,44.7,57.7,55.3,13,1,5,364,74,78.3,49.7,16,12.5,10,2,2,4,6,20.0,18,55.6,4,15,1,0
68579,20201128,1900,12,6,ACA,24,FCCO,0,0,62.7,54.4,55.2,8,4,6,481,57,79.0,68.4,23,13.0,6,4,1,2,4,66.7,15,46.7,6,20,4,0,37.3,45.6,44.8,14,2,2,282,76,69.5,56.7,14,14.3,6,2,3,4,2,33.3,10,70.0,22,23,1,1
68580,20201128,1900,12,4,AJA,15,VAFC,1,1,63.5,48.1,46.4,9,4,7,531,61,82.7,66.9,35,22.9,17,5,4,9,8,29.4,16,75.0,15,17,5,0,36.5,51.9,53.6,12,1,5,308,67,73.7,62.0,17,17.6,9,4,5,3,6,44.4,10,90.0,28,15,1,0
68581,20201128,1900,12,2,SMC,22,LBC,1,1,60.1,52.4,48.9,11,3,5,535,70,82.2,68.6,27,22.2,12,6,3,7,5,50.0,21,61.9,18,14,1,0,39.9,47.6,51.1,16,1,4,357,77,68.1,55.8,16,6.3,7,3,1,5,2,42.9,14,42.9,22,16,1,0
68582,20201128,1900,12,23,CF63,16,ASNL,2,0,60.4,55.9,52.8,8,2,3,616,82,83.8,66.7,17,17.6,13,4,3,7,6,30.8,20,55.0,18,10,0,0,39.6,44.1,47.2,17,2,2,396,61,76.3,60.2,16,12.5,2,1,1,1,1,50.0,20,55.0,18,15,0,0
68583,20201128,1900,12,10,USLD,5,PAUFC,2,2,43.5,46.9,64.3,7,0,2,398,76,71.9,60.1,17,23.5,5,4,0,0,5,80.0,13,53.8,20,14,0,0,56.5,53.1,35.7,10,2,1,517,66,80.3,64.7,17,41.2,12,6,2,5,7,50.0,20,80.0,14,11,2,0
68585,20201128,1900,12,20,RAF,13,EAG,1,1,45.7,46.6,42.9,8,2,4,393,79,77.9,61.0,30,10.0,8,3,1,4,4,37.5,7,57.1,9,15,4,0,54.3,53.4,57.1,15,1,4,487,73,81.3,67.9,16,37.5,17,6,3,8,9,35.3,10,40.0,13,13,3,0
68586,20201128,1900,12,3,FCSM,12,HAC,4,0,39.1,50.8,52.3,18,2,4,315,63,70.8,63.1,14,21.4,15,6,3,4,11,40.0,21,66.7,15,16,1,0,60.9,49.2,47.7,7,0,2,496,51,77.4,66.1,14,35.7,15,4,4,9,6,26.7,16,62.5,9,16,0,0
68588,20201128,1900,12,21,ESTAC,17,ASC,2,1,58.6,54.1,63.3,13,2,7,478,69,78.7,67.5,26,15.4,16,5,8,7,9,31.3,14,57.1,7,20,2,0,41.4,45.9,36.7,19,3,2,344,65,67.2,48.1,7,14.3,8,3,3,1,7,37.5,14,57.1,21,16,2,1
68589,20201201,1900,13,17,ASC,10,USLD,1,0,50.9,49.0,53.1,12,0,2,432,62,77.1,58.8,19,10.5,4,4,0,1,3,100.0,11,45.5,22,21,2,0,49.1,51.0,46.9,9,1,7,408,71,73.8,55.6,25,24.0,9,3,2,4,5,33.3,14,50.0,14,20,4,0
68590,20201201,1900,13,24,FCCO,20,RAF,1,0,39.6,45.5,51.4,13,2,0,313,77,71.2,60.0,11,45.5,6,2,0,1,5,33.3,13,61.5,21,15,2,0,60.4,54.5,48.6,7,3,7,476,60,80.5,65.0,31,29.0,15,3,4,4,11,20.0,20,90.0,4,17,4,1
68591,20201201,1900,13,22,LBC,19,GF38,0,1,39.7,48.6,48.5,10,1,4,316,61,77.5,68.1,15,40.0,11,2,3,4,7,18.2,14,71.4,20,16,0,1,60.3,51.4,51.5,6,1,5,472,56,83.1,67.4,26,26.9,13,3,5,7,6,23.1,15,73.3,15,17,2,0
68592,20201201,1900,13,13,EAG,21,ESTAC,1,2,42.3,52.9,63.5,11,7,7,340,78,69.4,51.6,23,39.1,8,4,3,3,5,50.0,14,78.6,14,16,2,0,57.7,47.1,36.5,4,3,6,480,74,78.3,63.9,13,15.4,16,4,6,9,7,25.0,15,60.0,15,16,3,0
68593,20201201,1900,13,12,HAC,4,AJA,1,1,38.0,61.1,64.9,9,4,0,312,65,67.9,54.8,12,25.0,6,2,2,3,3,33.3,9,77.8,17,8,2,1,62.0,38.9,35.1,9,2,9,503,74,80.3,63.9,21,23.8,6,2,2,4,2,33.3,12,66.7,15,17,2,0
68594,20201201,1900,13,16,ASNL,7,TFC,1,3,43.3,42.9,43.3,15,0,1,327,69,71.6,55.7,18,11.1,13,3,4,8,5,23.1,19,68.4,7,19,2,0,56.7,57.1,56.7,13,1,1,440,75,76.1,62.6,14,42.9,12,6,1,6,6,50.0,23,65.2,11,11,1,1
68595,20201201,1900,13,14,CNFC,23,CF63,1,0,43.3,49.5,68.2,12,2,3,425,63,80.2,67.4,12,16.7,11,4,3,6,5,36.4,14,57.1,9,21,2,0,56.7,50.5,31.8,17,2,3,562,63,84.3,65.4,13,23.1,11,2,3,8,3,18.2,15,60.0,5,9,2,1
68596,20201201,1900,13,1,PFC,3,FCSM,0,0,57.9,40.0,43.4,14,1,3,486,68,76.7,60.5,11,27.3,7,0,3,3,4,0.0,16,56.3,16,22,1,0,42.1,60.0,56.6,12,0,2,343,75,65.0,56.7,21,19.0,5,0,2,2,3,0.0,22,72.7,5,10,1,0
68597,20201201,1900,13,5,PAUFC,2,SMC,1,0,35.9,53.6,46.8,12,4,4,289,84,63.7,49.2,13,15.4,3,2,0,1,2,66.7,20,45.0,12,11,2,0,64.1,46.4,53.2,11,1,2,528,70,80.9,67.1,12,16.7,11,1,4,7,4,9.1,18,66.7,12,18,2,0
68598,20201201,1900,13,15,VAFC,6,ACA,1,1,56.5,51.5,58.8,10,3,6,537,76,84.2,71.3,19,36.8,13,1,5,1,12,7.7,14,57.1,10,14,2,0,43.5,48.5,41.2,7,2,4,419,62,79.0,66.0,10,30.0,9,3,3,5,4,33.3,17,64.7,18,15,0,0
68608,20201205,1500,14,21,ESTAC,1,PFC,2,1,62.1,51.5,55.6,22,0,3,530,49,80.6,71.7,17,17.6,14,4,2,9,5,28.6,15,53.3,19,17,1,0,37.9,48.5,44.4,12,4,5,321,86,64.5,41.1,15,33.3,9,4,2,1,8,44.4,14,57.1,14,15,3,0
68600,20201205,1900,14,4,AJA,14,CNFC,6,0,53.1,45.7,37.9,14,1,5,454,76,80.6,66.7,23,21.7,16,12,2,4,12,75.0,26,69.2,9,16,1,0,46.9,54.3,62.1,16,1,4,407,53,81.8,64.1,19,10.5,10,3,1,7,3,30.0,14,85.7,13,12,1,0
68601,20201205,1900,14,2,SMC,19,GF38,1,1,58.0,50.8,43.2,16,1,4,462,71,80.5,61.5,23,0.0,6,2,3,3,3,33.3,24,58.3,7,22,3,0,42.0,49.2,56.8,12,4,1,343,57,77.0,63.8,7,28.6,8,2,1,4,4,25.0,11,63.6,16,16,6,0
68602,20201205,1900,14,24,FCCO,15,VAFC,1,2,36.7,44.5,52.8,20,4,1,347,68,72.3,61.1,8,37.5,9,2,1,1,8,22.2,11,72.7,17,19,1,0,63.3,55.5,47.2,12,4,5,588,71,82.7,72.0,25,36.0,16,6,4,8,8,37.5,14,57.1,9,17,1,0
68603,20201205,1900,14,23,CF63,5,PAUFC,3,0,69.2,55.5,74.2,5,1,9,686,57,89.2,80.1,22,36.4,23,10,5,5,18,43.5,8,62.5,8,13,3,0,30.8,44.5,25.8,13,0,2,308,81,72.7,54.7,8,12.5,2,0,2,0,2,0.0,19,73.7,22,13,1,1
68604,20201205,1900,14,10,USLD,22,LBC,2,0,46.1,49.5,45.9,9,4,4,376,69,74.2,57.6,19,15.8,14,6,3,5,9,42.9,18,88.9,22,13,2,0,53.9,50.5,54.1,6,1,4,430,67,79.3,64.5,28,14.3,16,2,7,6,10,12.5,12,41.7,10,13,3,0
68605,20201205,1900,14,20,RAF,17,ASC,1,2,34.5,38.9,38.2,19,2,4,278,63,66.9,52.5,20,30.0,10,3,0,3,7,30.0,7,42.9,16,18,1,0,65.5,61.1,61.8,14,2,3,550,57,81.3,69.0,15,40.0,14,7,3,1,13,50.0,8,37.5,17,13,2,0
68606,20201205,1900,14,3,FCSM,16,ASNL,1,1,37.1,55.8,46.8,6,3,4,293,47,67.9,47.8,18,16.7,4,1,0,1,3,25.0,20,60.0,15,13,0,1,62.9,44.2,53.2,11,0,3,511,48,81.4,70.2,15,13.3,10,3,4,6,4,30.0,11,100.0,13,21,2,0
68607,20201205,1900,14,7,TFC,13,EAG,2,2,53.7,56.7,38.7,19,2,8,472,58,82.8,69.8,22,22.7,25,9,3,11,14,36.0,15,53.3,10,8,2,0,46.3,43.3,61.3,14,1,4,413,60,76.5,58.6,15,20.0,7,4,2,5,2,57.1,13,61.5,29,20,4,0
68599,20201207,2045,14,6,ACA,12,HAC,1,1,69.8,51.9,53.3,10,3,7,573,58,84.3,64.5,37,8.1,7,3,1,3,4,42.9,22,68.2,6,18,4,0,30.2,48.1,46.7,12,1,2,253,60,59.7,50.0,10,60.0,10,7,1,4,6,70.0,11,54.5,23,11,2,1
68610,20201212,1500,15,2,SMC,21,ESTAC,0,0,29.6,48.6,51.4,11,5,3,227,75,57.3,47.4,10,10.0,7,3,0,6,1,42.9,13,69.2,29,13,1,0,70.4,51.4,48.6,9,2,10,538,75,79.6,67.1,24,16.7,16,3,6,8,8,18.8,13,30.8,13,15,2,0
68609,20201212,1900,15,17,ASC,24,FCCO,1,1,67.9,50.0,43.2,8,4,3,616,58,81.2,66.9,22,22.7,9,5,1,2,7,55.6,16,50.0,8,17,1,0,32.1,50.0,56.8,17,4,2,293,80,58.7,48.1,8,25.0,6,2,2,2,4,33.3,19,52.6,26,16,2,0
68611,20201212,1900,15,22,LBC,7,TFC,0,3,42.2,49.1,53.3,14,2,6,338,60,71.3,58.5,28,32.1,17,5,5,9,8,29.4,16,75.0,10,19,4,0,57.8,50.9,46.7,16,5,8,482,63,80.5,68.9,19,42.1,19,8,4,5,14,42.1,12,58.3,20,15,1,0
68612,20201212,1900,15,19,GF38,10,USLD,4,0,47.0,57.7,73.7,12,2,4,453,61,82.8,73.4,15,40.0,14,5,3,4,10,35.7,14,35.7,13,12,2,0,53.0,42.3,26.3,14,1,2,512,65,83.8,67.8,18,5.6,8,0,4,5,3,0.0,10,80.0,14,9,2,0
68613,20201212,1900,15,13,EAG,15,VAFC,1,1,52.1,53.9,60.4,19,2,4,422,67,80.8,64.9,28,10.7,14,3,2,6,8,21.4,17,41.2,13,20,2,0,47.9,46.1,39.6,8,2,5,399,70,78.4,62.5,15,6.7,12,2,3,6,6,16.7,18,83.3,26,16,2,0
68615,20201212,1900,15,16,ASNL,4,AJA,2,2,40.7,47.9,36.4,12,3,3,339,52,70.2,59.1,8,0.0,13,4,3,9,4,30.8,14,64.3,22,12,1,0,59.3,52.1,63.6,14,0,7,476,86,77.9,62.3,29,31.0,16,7,2,4,12,43.8,20,65.0,9,13,3,0
68616,20201212,1900,15,14,CNFC,6,ACA,2,0,47.6,50.0,47.6,9,0,6,398,86,70.9,59.2,23,30.4,13,4,3,5,8,30.8,13,46.2,7,11,0,0,52.4,50.0,52.4,11,3,1,445,83,74.4,56.5,14,28.6,8,0,1,4,4,0.0,15,40.0,23,17,0,0
68617,20201212,1900,15,1,PFC,20,RAF,1,1,74.2,51.7,54.1,4,1,2,570,57,85.4,74.0,35,22.9,23,5,7,8,15,21.7,8,62.5,4,20,3,0,25.8,48.3,45.9,18,0,0,207,85,58.9,46.0,4,0.0,7,4,2,4,3,57.1,15,60.0,26,18,3,0
68614,20201214,2045,15,12,HAC,23,CF63,0,0,30.7,57.9,61.5,13,1,1,290,62,68.3,60.3,12,25.0,10,3,2,7,3,30.0,20,60.0,15,8,0,0,69.3,42.1,38.5,14,1,5,663,53,85.7,73.8,23,17.4,7,0,2,1,6,0.0,12,58.3,10,7,0,0
68618,20201215,2000,15,5,PAUFC,3,FCSM,0,0,49.3,44.8,45.7,14,0,5,355,80,69.3,55.2,19,15.8,8,2,1,3,5,25.0,15,53.3,21,18,1,0,50.7,55.2,54.3,12,0,5,368,50,71.2,53.0,17,29.4,11,1,5,2,9,9.1,21,61.9,15,16,1,0
68619,20201218,2000,16,6,ACA,16,ASNL,1,0,50.8,51.5,50.8,10,1,3,350,70,70.9,55.2,16,31.3,8,2,2,4,4,25.0,12,50.0,21,18,2,0,49.2,48.5,49.2,11,3,8,331,77,66.8,47.5,25,8.0,4,1,2,2,2,25.0,9,44.4,10,21,1,0
68620,20201218,2000,16,4,AJA,5,PAUFC,2,1,68.8,58.6,74.4,13,1,10,621,77,84.2,73.0,25,24.0,20,10,6,9,11,50.0,16,62.5,24,12,3,0,31.2,41.4,25.6,27,1,6,271,69,64.6,50.8,23,8.7,4,3,0,0,4,75.0,15,66.7,16,13,1,1
68621,20201218,2000,16,24,FCCO,13,EAG,3,0,38.3,53.0,51.7,17,2,2,338,77,72.8,57.5,9,0.0,14,6,4,6,8,42.9,10,70.0,21,13,2,1,61.7,47.0,48.3,9,1,4,535,71,79.1,61.3,21,14.3,8,3,1,5,3,37.5,10,60.0,14,18,3,0
68623,20201218,2000,16,10,USLD,2,SMC,2,3,58.9,56.5,69.6,9,2,3,454,76,81.7,65.9,23,26.1,5,2,1,1,4,40.0,12,58.3,14,15,3,0,41.1,43.5,30.4,13,0,2,325,79,71.7,56.4,7,14.3,10,6,1,3,7,60.0,12,75.0,23,17,2,0
68624,20201218,2000,16,20,RAF,22,LBC,1,1,48.1,49.5,65.7,8,1,3,322,85,66.1,56.3,23,26.1,17,4,3,12,5,23.5,16,81.3,14,17,2,0,51.9,50.5,34.3,16,2,7,347,84,66.9,55.9,18,11.1,12,4,2,9,3,33.3,16,56.3,14,12,3,0
68625,20201218,2000,16,3,FCSM,19,GF38,1,1,34.2,54.6,57.1,10,1,5,265,47,78.5,59.7,13,7.7,10,3,4,6,4,30.0,17,47.1,18,17,4,1,65.8,45.4,42.9,7,3,6,522,52,88.5,80.5,18,16.7,11,6,0,5,6,54.5,12,66.7,12,15,3,0
68627,20201218,2000,16,21,ESTAC,14,CNFC,1,0,69.0,41.1,33.3,15,1,7,676,61,85.1,75.2,24,16.7,22,7,8,8,14,31.8,17,64.7,4,15,1,0,31.0,58.9,66.7,23,4,1,309,72,67.3,49.7,8,25.0,5,2,0,3,2,40.0,25,64.0,20,11,3,0
68628,20201218,2000,16,15,VAFC,17,ASC,0,2,57.5,49.2,53.7,8,4,4,441,73,78.9,66.7,19,26.3,9,1,1,2,7,11.1,17,52.9,15,15,3,0,42.5,50.8,46.3,10,3,7,324,62,69.4,55.2,17,41.2,15,4,5,5,10,26.7,17,76.5,10,16,2,1
68622,20201219,1500,16,23,CF63,1,PFC,3,2,44.2,48.2,45.8,17,5,4,378,69,79.9,55.1,15,33.3,11,5,3,3,8,45.5,18,83.3,14,10,1,0,55.8,51.8,54.2,14,3,9,468,68,83.5,70.5,27,22.2,14,3,4,4,10,21.4,19,78.9,5,13,2,0
68626,20201219,1500,16,7,TFC,12,HAC,4,3,51.9,49.2,48.6,12,0,4,444,82,79.3,69.3,20,10.0,17,8,4,10,7,47.1,13,61.5,6,21,2,0,48.1,50.8,51.4,12,1,2,411,56,76.9,69.0,10,30.0,13,5,4,8,5,38.5,20,60.0,13,14,3,0
68629,20201222,2000,17,17,ASC,6,ACA,0,0,51.3,45.0,46.0,16,0,3,404,73,73.8,60.9,17,23.5,9,1,1,6,3,11.1,12,83.3,15,15,2,0,48.7,55.0,54.0,13,4,5,380,73,68.7,59.0,20,25.0,7,2,0,2,5,28.6,14,50.0,21,10,2,0
68630,20201222,2000,17,2,SMC,3,FCSM,1,4,55.3,49.1,50.0,11,0,3,436,44,84.4,68.1,9,33.3,10,2,1,3,7,20.0,17,52.9,9,19,4,0,44.7,50.9,50.0,12,3,4,347,46,83.6,66.7,11,9.1,18,8,6,8,10,44.4,15,53.3,6,9,1,0
68631,20201222,2000,17,22,LBC,23,CF63,0,1,43.0,45.4,41.4,14,1,1,432,59,78.5,61.4,16,12.5,7,2,1,4,3,28.6,16,62.5,8,17,1,0,57.0,54.6,58.6,15,1,1,590,59,84.7,71.4,11,18.2,13,6,0,5,8,46.2,19,78.9,11,9,1,0
68632,20201222,2000,17,10,USLD,4,AJA,0,1,39.0,55.2,57.1,9,2,3,347,83,73.5,62.6,21,33.3,8,2,3,1,7,25.0,14,42.9,28,11,2,0,61.0,44.8,42.9,8,5,1,550,77,84.9,70.3,21,14.3,11,3,1,6,5,27.3,8,50.0,23,10,1,0
68633,20201222,2000,17,19,GF38,21,ESTAC,2,0,38.2,43.5,29.4,14,5,3,302,59,72.2,62.8,8,12.5,11,7,2,3,8,63.6,9,77.8,12,19,2,0,61.8,56.5,70.6,8,1,3,482,55,79.5,65.3,15,20.0,5,2,1,2,3,40.0,18,50.0,9,16,3,1
68634,20201222,2000,17,12,HAC,20,RAF,1,1,55.0,57.3,65.5,19,1,2,476,71,79.4,69.1,18,27.8,9,2,2,4,5,22.2,11,100.0,14,15,0,0,45.0,42.7,34.5,17,0,3,389,78,76.6,59.9,16,6.3,8,3,1,5,3,37.5,14,85.7,10,14,0,0
68635,20201222,2000,17,16,ASNL,24,FCCO,3,3,56.1,53.2,46.7,6,1,6,382,60,73.6,57.7,26,34.6,8,4,2,1,7,50.0,21,61.9,15,10,2,0,43.9,46.8,53.3,10,3,5,301,56,69.4,56.4,18,38.9,14,6,5,6,8,42.9,17,58.8,17,17,2,0
68637,20201222,2000,17,1,PFC,13,EAG,3,2,58.4,55.6,54.1,16,3,3,488,77,79.1,59.7,14,21.4,10,5,2,5,5,50.0,14,42.9,14,15,1,0,41.6,44.4,45.9,12,4,3,345,78,73.9,59.8,11,9.1,11,4,3,5,6,36.4,12,58.3,12,20,2,0
68638,20201222,2000,17,5,PAUFC,7,TFC,0,3,38.8,44.0,41.7,19,6,4,275,72,68.7,57.5,17,29.4,8,1,4,3,5,12.5,19,42.1,13,11,1,0,61.2,56.0,58.3,10,2,7,444,56,79.1,69.8,18,27.8,20,9,6,10,10,45.0,18,61.1,17,9,1,0
